annotator,author,sent_id,text,WRITER-AG,WRITER-PA,EVENT,ASP-EVENT,REP-EVENT,STATE,ORG,LOC,TIME
marco,Q531431,10.0,"He was a founding member of La Troupe de Théâtre Kouidor (Theatre group Kouidor) and frequently wrote for Haitian newspapers such as Haïti Progrès, Haïti en Marche, Le Nouvelliste and Lire Haiti.  (Josaphat-Robert Large)",He,,,,,wrote,"for Haitian newspapers such as Haïti Progrès, Haïti en Marche, Le Nouvelliste and Lire Haiti",,
marco,Q159967,96.0,"Guzmán, a Paraguayan explorer of Guaraní and Spanish heritage, wrote extensively about the geography of Paraguay using mythical descriptions of the landscape and the Guaraní language.  (Augusto Roa Bastos)",,,,,,,,,
marco,Q111536,11.0,"Wilson was an original board member of the progressive Century Institute, and a current board member at Philadelphia-based Public/Private Ventures as well as PolicyLink and the Center on Budget and Policy Priorities.  (William Julius Wilson)",Wilson,,,,,member,of the progressive Century Institute,,
marco,Q111536,11.0,"Wilson was an original board member of the progressive Century Institute, and a current board member at Philadelphia-based Public/Private Ventures as well as PolicyLink and the Center on Budget and Policy Priorities.  (William Julius Wilson)",Wilson,,,,,member,at Philadelphia-based Public/Private Ventures as well as PolicyLink and the Center on Budget and Policy Priorities,,
marco,Q3535567,23.0,"After this, he continued to work with non-trained actors and folk artistes like the folk artists of Chhattisgarh.  (Habib Tanvir)",he,,,continued,,work,,,
marco,Q1896700,14.0,She graduated from Spelman as valedictorian.  (Marian Wright Edelman),She,,graduated,,,,from Spelman,,
marco,Q24565219,11.0,"Majid lives in Dhaka with his wife Hosne Ara Jolly and two sons, Ishmam Intesar Majid and Ibon Ibtesham Majid.   (Shakoor Majid)",Majid,,,,,lives,,in Dhaka,
marco,Q1065901,50.0,"Several literary studies of his work have been published, among these are Charles Johnson's Spiritual Imagination by Jonathan Little (University of Missouri Press, 1997); Charles Johnson's Novels: Writing the American Palimpsest by the late Rudolph P. Byrd (Indiana University Press, 2005); Charles Johnson's Fiction by William R. Nash (University of Illinois Press, 2003); Understanding Charles Johnson, by the late Gary Storhoff (University of South Carolina Press, 2004); Charles Johnson: The Novelist as Philosopher, edited by Marc C. Conner and William R. Nash (University Press of Mississippi, 2007); and Charles Johnson in Context by Linda Furgerson Selzer (University of Massachusetts Press, 2009).  (Charles R. Johnson)",,,,,,,,,
marco,Q230969,412.0,"The Kings had four children; Yolanda, Martin III, Dexter and Bernice.  (Coretta Scott King)",The Kings,,had,,,,,,
marco,Q5865871,9.0,"Between 2005 and 2007 he was appointed as consultant in the discipline of literary essay, in the Mexican government's office in charge of promoting culture and the arts, F.O.N.C.A. (Fondo Nacional para la Cultura y las Artes).  (F. Gonzalez-Crussi)",,he,appointed,,,,"in the Mexican government's office in charge of promoting culture and the arts, F.O.N.C.A.",,Between 2005 and 2007
marco,Q2857249,10.0,"Since then Cisneros taught during 1996 at the University of Virginia and, in addition, grants made possible stays in Paris, London and Berlin.  (Antonio Cisneros)",Cisneros,,,,,taught,at the University of Virginia,,during 1996
marco,Q2857249,10.0,"Since then Cisneros taught during 1996 at the University of Virginia and, in addition, grants made possible stays in Paris, London and Berlin.  (Antonio Cisneros)",Cisneros,,,,,stays,,"in Paris, London and Berlin",
marco,Q6968508,24.0,"In her work, ""Beyond Katrina"" published in 2015 by the University of Georgia Press is an account of the devastating events that happened after the hurricane hit the Mississippi Gulf Coast.  (Natasha Trethewey)",,"her work, ""Beyond Katrina""",published,,,,by the University of Georgia Press,,in 2015
marco,Q862154,14.0,"The program series was organized by Gunn’s artistic collaborators and scholars including, Hilton Als, Jake Perlin, Sam Waymon, Nicholas Forster, Awoye Timpo, Chiz Schultz, and Ishmael Reed.  (Bill Gunn)",,,,,,,,,
marco,Q36740,285.0,"Also in August, a UN report, while describing the violence as genocide, added that Aung San Suu Kyi did as little as possible to prevent it.  (Aung San Suu Kyi)",Aung San Suu Kyi,,did,,,,,,
marco,Q36740,285.0,"Also in August, a UN report, while describing the violence as genocide, added that Aung San Suu Kyi did as little as possible to prevent it.  (Aung San Suu Kyi)",Aung San Suu Kyi,,prevent,,,,,,
marco,Q36740,285.0,"Also in August, a UN report, while describing the violence as genocide, added that Aung San Suu Kyi did as little as possible to prevent it.  (Aung San Suu Kyi)",,Aung San Suu Kyi,,added,,,a UN report,,in August
marco,Q6558131,15.0,"The New York Times Theater review called her ""a fresh talent"" and praised her ""all-consuming vision"".  (Lisa Jones)",,her,,,called,,The New York Times,,
marco,Q6558131,15.0,"The New York Times Theater review called her ""a fresh talent"" and praised her ""all-consuming vision"".  (Lisa Jones)",,her,praised,,,,The New York Times,,
marco,Q776341,4.0,"He and his wife, psychologist Julie Schwartz Gottman, co-founded and lead a relationship company and therapist training entity called The Gottman Institute.  (John Gottman)",He,,founded,,,,The Gottman Institute,,
marco,Q4760391,4.0,"Working as an official, Bakjian worked at many of the top track and field meets in Southern California.   (Andy Bakjian)",Bakjian,,,,,Working,,,
marco,Q4760391,4.0,"Working as an official, Bakjian worked at many of the top track and field meets in Southern California.   (Andy Bakjian)",Bakjian,,,,,worked,,in Southern California,
marco,Q5056520,23.0,In 1953 she won the Victor Ludorum for the most points at the National Arabian Horse Championships of South Africa held that year at Middelburg.  (Cecily Norden),she,,won,,,,at the National Arabian Horse Championships,at Middelburg,In 1953
marco,Q2567763,38.0,That is why Islam’s greatest enemies are Christianity and Judaism and nations that are founded on their values” and suggesting Muslims “are incapable of feeling compassion toward non-Muslims.  (Nonie Darwish),,,,,,,,,
marco,Q5367085,46.0,"She won the Award for Excellence in Poetry for Children, given by the National Council of Teachers of English.  (Eloise Greenfield)",She,,won,,,,by the National Council of Teachers of English,,
marco,Q6900355,33.0,"Trying to overcome her complex and return to normal life, she and her husband visit the memorial site at Murambi.  (Monique Ilboudo)",she,,,,,Trying,,,
marco,Q6900355,33.0,"Trying to overcome her complex and return to normal life, she and her husband visit the memorial site at Murambi.  (Monique Ilboudo)",she,,overcome,,,,,,
marco,Q6900355,33.0,"Trying to overcome her complex and return to normal life, she and her husband visit the memorial site at Murambi.  (Monique Ilboudo)",she,,return,,,,,,
marco,Q6900355,33.0,"Trying to overcome her complex and return to normal life, she and her husband visit the memorial site at Murambi.  (Monique Ilboudo)",she,,visit,,,,,at Murambi,
marco,Q17142408,43.0,The book takes the reader on the journey of young Kendalls search for her own identity.  (Sherri L. Smith),,,,,,,,,
marco,Q2255228,13.0,Her work has been published in the Netherlands and the UK as well as in the US.  (Joan Hambidge),,Her work,published,,,,,in the Netherlands and the UK as well as in the US,
marco,Q57402,110.0,""" A study by the US Latin American Studies Association (LASA) concluded that the FSLN (Sandinista Front) ""did little more to take advantage of its incumbency than incumbent parties everywhere (including the U.S.) routinely do. (Daniel Ortega)",,,,,,,,,
marco,Q4661494,10.0,"In 2002, it was made compulsory for contestants of elections for seats in the Provincial and National Assemblies of Pakistan to hold at least a bachelor's degree.  (Aamir Hussain)",,,,,,,,,
marco,Q455631,14.0,"These were bundled in the book The Heart That Bleeds (1994), now considered a classic portrait of the politics and culture of Latin America during the ""lost decade"" (it was published in Spanish as Al pie de un volcán te escribo — Crónicas latinoamericanas in 1995).  (Alma Guillermoprieto)",,the book The Heart That Bleeds,,,considered,portrait,,,1994
marco,Q455631,14.0,"These were bundled in the book The Heart That Bleeds (1994), now considered a classic portrait of the politics and culture of Latin America during the ""lost decade"" (it was published in Spanish as Al pie de un volcán te escribo — Crónicas latinoamericanas in 1995).  (Alma Guillermoprieto)",,in the book The Heart That Bleeds,bundled,,,,,,
marco,Q4980415,27.0,"Some of his earliest writing first appeared in the Otterbein College literary magazine Quiz and Quill and the campus newspaper, the Tan and Cardinal.  (Bryan Thao Worra)",Some of his earliest writing,,appeared,,,,in the Otterbein College literary magazine Quiz and Quill,,
marco,Q4348988,2.0,DaMatta graduated in history at the Fluminense Federal University and received his PhD from Harvard University.  (Roberto DaMatta),DaMatta,,graduated,,,,at the Fluminense Federal University,,
marco,Q4348988,2.0,DaMatta graduated in history at the Fluminense Federal University and received his PhD from Harvard University.  (Roberto DaMatta),,DaMatta,received,,,,from Harvard University,,
marco,Q18613179,22.0,"This book, Benzodiazepines: How They Work and How to Withdraw, was first published in 1999; it has become known as the Ashton Manual and has been translated into 11 languages.  (Heather Ashton)",,"This book, Benzodiazepines: How They Work and How to Withdraw",published,,,,,,in 1999
marco,Q18613179,22.0,"This book, Benzodiazepines: How They Work and How to Withdraw, was first published in 1999; it has become known as the Ashton Manual and has been translated into 11 languages.  (Heather Ashton)",,"This book, Benzodiazepines: How They Work and How to Withdraw",,become,,known,,,
marco,Q18613179,22.0,"This book, Benzodiazepines: How They Work and How to Withdraw, was first published in 1999; it has become known as the Ashton Manual and has been translated into 11 languages.  (Heather Ashton)",,"This book, Benzodiazepines: How They Work and How to Withdraw",translated,,,,,,
marco,Q61742007,1.0,"Arman died on February 2, 2019 after he and his sister, Wranga Loni, participated at a protest sit-in outside Loralai's Press Club.  (Arman Loni)",Arman,,died,,,,,,"on February 2, 2019"
marco,Q61742007,1.0,"Arman died on February 2, 2019 after he and his sister, Wranga Loni, participated at a protest sit-in outside Loralai's Press Club.  (Arman Loni)",he,,participated,,,,outside Loralai's Press Club,,
marco,Q2670449,2.0,He completed his education at the University of Indonesia.  (Taufiq Ismail),He,,,completed,,education,at the University of Indonesia,,
marco,Q6278132,41.0,"She felt that despite the administration's acknowledgement of her complaint, Harvard did not take the issue of sexual assault seriously.  (Jorge I. Dominguez)",She,,,,,felt,,,
marco,Q6278132,41.0,"She felt that despite the administration's acknowledgement of her complaint, Harvard did not take the issue of sexual assault seriously.  (Jorge I. Dominguez)",,of her complaint,acknowledgement,,,,Harvard,,
marco,Q6278132,41.0,"She felt that despite the administration's acknowledgement of her complaint, Harvard did not take the issue of sexual assault seriously.  (Jorge I. Dominguez)",her,,complaint,,,,,,
marco,Q1226328,72.0,Costco said it pulled the book due to low sales.  (Dinesh D'Souza),,the book,pulled,,said,,Costco,,
marco,Q6875185,15.0,What is considered his most important contribution to the national film industry was in establishing Sinematek Indonesia in 1975.  (Misbach Yusa Biran),his most important contribution,,establishing,,,,Sinematek Indonesia,,in 1975
marco,Q6875185,15.0,What is considered his most important contribution to the national film industry was in establishing Sinematek Indonesia in 1975.  (Misbach Yusa Biran),,his most important contribution,,,considered,,,,
marco,Q314787,49.0,"Ali participated in the 2012 Sight & Sound critics' poll, where he listed his ten favourite films as follows: The Battle of Algiers, Charulata, Crimson Gold, The Discreet Charm of the Bourgeoisie, Entranced Earth, If..., Osaka Elegy, The Puppetmaster, Rashomon, and Tout Va Bien.  (Tariq Ali)",Ali,,participated,,,,the 2012 Sight & Sound critics' poll,,
